OBJECTID,FID_WaterVT,WaterNodeD,Mean,Mode,Cluster,Entropy,Median,StDev,IQR,FID_censustractclip_CensusData,censustractclip_GEO_ID,censustractclip_STATE,censustractclip_COUNTY,censustractclip_TRACT,censustractclip_NAME,censustractclip_LSAD,censustractclip_CENSUSAREA,censustractclip_Area,CensusData_OBJECTID,CensusData_Id,CensusData_Id2,CensusData_Geography,CensusData_Estimate__Total,CensusData_Margin_of_Error__Total,CensusData_Median_income__dollars_,CensusData_Mean_income__dollars_,Shape_Length,Shape_Area
183,10,0,64370,3,4.000000000000000,1,47915,31753,49909,52,1400000US47157000900,47,157,000900,9,Tract,0.913000000000000,25409478.0000000,8,1400000US47157000900,47157000900.000000000000000,"Census Tract 9, Shelby County, Tennessee",2600,400,15620,22580,20129.738907461956842,25409478.512943256646395
184,10,0,64370,3,4.000000000000000,1,47915,31753,49909,53,1400000US47157001100,47,157,001100,11,Tract,0.676000000000000,18916136.0000000,9,1400000US47157001100,47157001100.000000000000000,"Census Tract 11, Shelby County, Tennessee",3099,437,26571,35300,18429.954015600596904,18916135.414449244737625
185,10,0,64370,3,4.000000000000000,1,47915,31753,49909,56,1400000US47157007000,47,157,007000,70,Tract,0.594000000000000,16716838.0000000,55,1400000US47157007000,47157007000.000000000000000,"Census Tract 70, Shelby County, Tennessee",3489,391,27440,34215,4911.071845959255370,1040562.577204165398143
186,10,0,64370,3,4.000000000000000,1,47915,31753,49909,57,1400000US47157007100,47,157,007100,71,Tract,0.683000000000000,19344270.0000000,56,1400000US47157007100,47157007100.000000000000000,"Census Tract 71, Shelby County, Tennessee",2280,263,59191,169269,13017.416326125066917,8842775.325841052457690
187,10,0,64370,3,4.000000000000000,1,47915,31753,49909,58,1400000US47157007300,47,157,007300,73,Tract,0.740000000000000,20719780.0000000,58,1400000US47157007300,47157007300.000000000000000,"Census Tract 73, Shelby County, Tennessee",4920,563,22143,60293,19347.198941083537648,20719780.714071258902550
188,10,0,64370,3,4.000000000000000,1,47915,31753,49909,59,1400000US47157007400,47,157,007400,74,Tract,0.654000000000000,18146462.0000000,59,1400000US47157007400,47157007400.000000000000000,"Census Tract 74, Shelby County, Tennessee",2948,353,42738,55276,16725.791241174760216,16717510.018058810383081
189,10,0,64370,3,4.000000000000000,1,47915,31753,49909,64,1400000US47157008000,47,157,008000,80,Tract,1.035000000000000,28841808.0000000,65,1400000US47157008000,47157008000.000000000000000,"Census Tract 80, Shelby County, Tennessee",5109,608,26813,37708,7994.459414183834269,2657575.421493849251419
190,10,0,64370,3,4.000000000000000,1,47915,31753,49909,67,1400000US47157008500,47,157,008500,85,Tract,2.517000000000000,70225128.0000000,69,1400000US47157008500,47157008500.000000000000000,"Census Tract 85, Shelby County, Tennessee",4496,300,112868,176537,28571.789782162948541,42313248.233918957412243
191,10,0,64370,3,4.000000000000000,1,47915,31753,49909,68,1400000US47157008600,47,157,008600,86,Tract,2.069000000000000,57740728.0000000,70,1400000US47157008600,47157008600.000000000000000,"Census Tract 86, Shelby County, Tennessee",5929,581,80517,101906,30353.357765554726939,57302712.378922797739506
192,10,0,64370,3,4.000000000000000,1,47915,31753,49909,69,1400000US47157008700,47,157,008700,87,Tract,1.106000000000000,30952006.0000000,71,1400000US47157008700,47157008700.000000000000000,"Census Tract 87, Shelby County, Tennessee",4514,495,37151,49394,22554.453190535034082,30952007.505089242011309
193,10,0,64370,3,4.000000000000000,1,47915,31753,49909,70,1400000US47157008900,47,157,008900,89,Tract,2.269000000000000,66325472.0000000,73,1400000US47157008900,47157008900.000000000000000,"Census Tract 89, Shelby County, Tennessee",4514,629,25864,29259,34166.198248438922747,59863812.552951104938984
194,10,0,64370,3,4.000000000000000,1,47915,31753,49909,71,1400000US47157009100,47,157,009100,91,Tract,1.152000000000000,32118660.0000000,74,1400000US47157009100,47157009100.000000000000000,"Census Tract 91, Shelby County, Tennessee",2907,378,30225,37457,23601.862247914130421,32118659.707813177257776
195,10,0,64370,3,4.000000000000000,1,47915,31753,49909,72,1400000US47157009200,47,157,009200,92,Tract,2.626000000000000,72872120.0000000,75,1400000US47157009200,47157009200.000000000000000,"Census Tract 92, Shelby County, Tennessee",7595,484,86583,101049,22010.376339970644040,13155385.535328218713403
196,10,0,64370,3,4.000000000000000,1,47915,31753,49909,74,1400000US47157001300,47,157,001300,13,Tract,0.643000000000000,17945354.0000000,11,1400000US47157001300,47157001300.000000000000000,"Census Tract 13, Shelby County, Tennessee",3416,508,16629,37489,17589.455844897227507,17945354.604059007018805
197,10,0,64370,3,4.000000000000000,1,47915,31753,49909,83,1400000US47157010220,47,157,010220,102.20,Tract,4.047000000000000,114683528.0000000,88,1400000US47157010220,47157010220.000000000000000,"Census Tract 102.20, Shelby County, Tennessee",7238,708,30196,40041,7008.682042657741476,2680487.515113038476557
198,10,0,64370,3,4.000000000000000,1,47915,31753,49909,93,1400000US47157011100,47,157,011100,111,Tract,1.575000000000000,43818496.0000000,100,1400000US47157011100,47157011100.000000000000000,"Census Tract 111, Shelby County, Tennessee",1602,255,19861,34997,31427.523862344729423,43818495.038309395313263
199,10,0,64370,3,4.000000000000000,1,47915,31753,49909,98,1400000US47157001400,47,157,001400,14,Tract,0.473000000000000,13176272.0000000,12,1400000US47157001400,47157001400.000000000000000,"Census Tract 14, Shelby County, Tennessee",1511,278,17068,23796,14246.542244297665093,13176272.271640306338668
200,10,0,64370,3,4.000000000000000,1,47915,31753,49909,99,1400000US47157001500,47,157,001500,15,Tract,0.529000000000000,14870155.0000000,13,1400000US47157001500,47157001500.000000000000000,"Census Tract 15, Shelby County, Tennessee",1519,213,22923,30218,15734.549124687426229,14870155.113699542358518
201,10,0,64370,3,4.000000000000000,1,47915,31753,49909,100,1400000US47157001600,47,157,001600,16,Tract,1.193000000000000,33634280.0000000,14,1400000US47157001600,47157001600.000000000000000,"Census Tract 16, Shelby County, Tennessee",3236,311,76071,122298,21657.796307286647789,18986566.571674913167953
202,10,0,64370,3,4.000000000000000,1,47915,31753,49909,106,1400000US47157002800,47,157,002800,28,Tract,0.934000000000000,26130476.0000000,23,1400000US47157002800,47157002800.000000000000000,"Census Tract 28, Shelby County, Tennessee",3213,411,22424,33939,25548.119641348377627,26130476.409087475389242
203,10,0,64370,3,4.000000000000000,1,47915,31753,49909,107,1400000US47157002900,47,157,002900,29,Tract,1.587000000000000,44236072.0000000,24,1400000US47157002900,47157002900.000000000000000,"Census Tract 29, Shelby County, Tennessee",4830,401,67321,118699,28978.071933842966246,44236072.318260036408901
204,10,0,64370,3,4.000000000000000,1,47915,31753,49909,108,1400000US47157003000,47,157,003000,30,Tract,0.777000000000000,21617776.0000000,25,1400000US47157003000,47157003000.000000000000000,"Census Tract 30, Shelby County, Tennessee",3493,398,26271,48152,21823.930215004693309,21617775.425307441502810
205,10,0,64370,3,4.000000000000000,1,47915,31753,49909,109,1400000US47157003100,47,157,003100,31,Tract,1.082000000000000,30195822.0000000,26,1400000US47157003100,47157003100.000000000000000,"Census Tract 31, Shelby County, Tennessee",3511,361,50962,82300,18312.020809796431422,12947313.413316885009408
206,10,0,64370,3,4.000000000000000,1,47915,31753,49909,135,1400000US47157020512,47,157,020512,205.12,Tract,3.517000000000000,102217808.0000000,116,1400000US47157020512,47157020512.000000000000000,"Census Tract 205.12, Shelby County, Tennessee",5069,715,26141,46432,17498.594134248767659,11364786.530939802527428
207,10,0,64370,3,4.000000000000000,1,47915,31753,49909,141,1400000US47157020542,47,157,020542,205.42,Tract,1.761000000000000,49040100.0000000,123,1400000US47157020542,47157020542.000000000000000,"Census Tract 205.42, Shelby County, Tennessee",5769,696,26361,33903,16457.601933275866031,12704702.079299837350845
208,10,0,64370,3,4.000000000000000,1,47915,31753,49909,158,1400000US47157021111,47,157,021111,211.11,Tract,2.630000000000000,73489008.0000000,144,1400000US47157021111,47157021111.000000000000000,"Census Tract 211.11, Shelby County, Tennessee",4131,330,42194,52367,7289.626480612997511,1046838.779249030980282
209,11,0,4893.42857143,0,0.000000000000000,1,3421,5261,6252,129,1400000US47157020101,47,157,020101,201.01,Tract,53.273000000000003,1844317312.0000000,108,1400000US47157020101,47157020101.000000000000000,"Census Tract 201.01, Shelby County, Tennessee",4131,699,30479,60872,89422.172361796343466,302843590.429004192352295
210,11,0,4893.42857143,0,0.000000000000000,1,3421,5261,6252,130,1400000US47157020102,47,157,020102,201.02,Tract,28.986999999999998,808781952.0000000,109,1400000US47157020102,47157020102.000000000000000,"Census Tract 201.02, Shelby County, Tennessee",2861,211,61202,78938,99994.874061466718558,433547144.740552723407745
211,11,0,4893.42857143,0,0.000000000000000,1,3421,5261,6252,131,1400000US47157020210,47,157,020210,202.10,Tract,22.494000000000000,629388160.0000000,110,1400000US47157020210,47157020210.000000000000000,"Census Tract 202.10, Shelby County, Tennessee",5677,462,51863,57902,22670.582042776557500,26916660.266171950846910
212,11,0,4893.42857143,0,0.000000000000000,1,3421,5261,6252,132,1400000US47157020221,47,157,020221,202.21,Tract,20.106000000000002,560252800.0000000,111,1400000US47157020221,47157020221.000000000000000,"Census Tract 202.21, Shelby County, Tennessee",2738,262,60046,77378,38377.220931576048315,59152870.193924523890018
213,12,0,2778,0,0.000000000000000,1,2144,2458,4898,129,1400000US47157020101,47,157,020101,201.01,Tract,53.273000000000003,1844317312.0000000,108,1400000US47157020101,47157020101.000000000000000,"Census Tract 201.01, Shelby County, Tennessee",4131,699,30479,60872,30463.847706763950555,23359453.926961217075586
214,12,0,2778,0,0.000000000000000,1,2144,2458,4898,130,1400000US47157020102,47,157,020102,201.02,Tract,28.986999999999998,808781952.0000000,109,1400000US47157020102,47157020102.000000000000000,"Census Tract 201.02, Shelby County, Tennessee",2861,211,61202,78938,69481.816136494177044,176810185.779107391834259
215,12,0,2778,0,0.000000000000000,1,2144,2458,4898,131,1400000US47157020210,47,157,020210,202.10,Tract,22.494000000000000,629388160.0000000,110,1400000US47157020210,47157020210.000000000000000,"Census Tract 202.10, Shelby County, Tennessee",5677,462,51863,57902,21768.403310019231867,25595319.174983289092779
216,13,0,1370.8,0,0.000000000000000,0,867,1202,1375,130,1400000US47157020102,47,157,020102,201.02,Tract,28.986999999999998,808781952.0000000,109,1400000US47157020102,47157020102.000000000000000,"Census Tract 201.02, Shelby County, Tennessee",2861,211,61202,78938,32308.735299413590838,44122654.794007390737534
217,13,0,1370.8,0,0.000000000000000,0,867,1202,1375,131,1400000US47157020210,47,157,020210,202.10,Tract,22.494000000000000,629388160.0000000,110,1400000US47157020210,47157020210.000000000000000,"Census Tract 202.10, Shelby County, Tennessee",5677,462,51863,57902,23932.653338136871753,25725363.372801061719656
218,14,0,48580.7142857,3,3.000000000000000,2,38579,37215,37346,19,1400000US47157021741,47,157,021741,217.41,Tract,1.523000000000000,42631272.0000000,190,1400000US47157021741,47157021741.000000000000000,"Census Tract 217.41, Shelby County, Tennessee",8795,881,37863,48985,26719.933294146354456,42631014.055622957646847
219,14,0,48580.7142857,3,3.000000000000000,2,38579,37215,37346,20,1400000US47157021747,47,157,021747,217.47,Tract,0.721000000000000,20144062.0000000,194,1400000US47157021747,47157021747.000000000000000,"Census Tract 217.47, Shelby County, Tennessee",3757,453,50423,58658,19096.865303713602771,17770114.869489833712578
220,14,0,48580.7142857,3,3.000000000000000,2,38579,37215,37346,21,1400000US47157021754,47,157,021754,217.54,Tract,1.004000000000000,27940574.0000000,198,1400000US47157021754,47157021754.000000000000000,"Census Tract 217.54, Shelby County, Tennessee",4423,381,49353,58147,21136.511973151158600,27940573.869468946009874
221,14,0,48580.7142857,3,3.000000000000000,2,38579,37215,37346,23,1400000US47157022122,47,157,022122,221.22,Tract,1.011000000000000,28202550.0000000,206,1400000US47157022122,47157022122.000000000000000,"Census Tract 221.22, Shelby County, Tennessee",4135,418,34911,48576,6998.384703304167488,2085187.955481574172154
222,14,0,48580.7142857,3,3.000000000000000,2,38579,37215,37346,92,1400000US47157011020,47,157,011020,110.20,Tract,1.845000000000000,51733016.0000000,99,1400000US47157011020,47157011020.000000000000000,"Census Tract 110.20, Shelby County, Tennessee",1257,189,29405,40483,19751.249390466273326,23562713.327103585004807
223,14,0,48580.7142857,3,3.000000000000000,2,38579,37215,37346,193,1400000US47157021731,47,157,021731,217.31,Tract,1.163000000000000,32368352.0000000,188,1400000US47157021731,47157021731.000000000000000,"Census Tract 217.31, Shelby County, Tennessee",2940,346,36375,51052,15099.986693459442904,10985306.435118485242128
224,14,0,48580.7142857,3,3.000000000000000,2,38579,37215,37346,194,1400000US47157021732,47,157,021732,217.32,Tract,1.231000000000000,34267872.0000000,189,1400000US47157021732,47157021732.000000000000000,"Census Tract 217.32, Shelby County, Tennessee",6229,653,28421,41782,13868.262899490156997,8425319.009136788547039
225,14,0,48580.7142857,3,3.000000000000000,2,38579,37215,37346,195,1400000US47157021744,47,157,021744,217.44,Tract,1.372000000000000,38435164.0000000,191,1400000US47157021744,47157021744.000000000000000,"Census Tract 217.44, Shelby County, Tennessee",6439,679,67965,67452,1694.072038545644318,137048.415438109543175
226,14,0,48580.7142857,3,3.000000000000000,2,38579,37215,37346,196,1400000US47157021745,47,157,021745,217.45,Tract,2.167000000000000,59974168.0000000,192,1400000US47157021745,47157021745.000000000000000,"Census Tract 217.45, Shelby County, Tennessee",7774,701,71984,74462,6999.932370607022676,2256762.120058031752706
227,14,0,48580.7142857,3,3.000000000000000,2,38579,37215,37346,197,1400000US47157021746,47,157,021746,217.46,Tract,1.049000000000000,29352432.0000000,193,1400000US47157021746,47157021746.000000000000000,"Census Tract 217.46, Shelby County, Tennessee",4730,483,39901,51044,4237.611691692825843,741136.580407420173287
228,14,0,48580.7142857,3,3.000000000000000,2,38579,37215,37346,198,1400000US47157021751,47,157,021751,217.51,Tract,2.009000000000000,56122072.0000000,195,1400000US47157021751,47157021751.000000000000000,"Census Tract 217.51, Shelby County, Tennessee",7081,686,77308,81869,17165.967332237960363,18582458.910689190030098
229,14,0,48580.7142857,3,3.000000000000000,2,38579,37215,37346,199,1400000US47157021752,47,157,021752,217.52,Tract,1.574000000000000,44849616.0000000,196,1400000US47157021752,47157021752.000000000000000,"Census Tract 217.52, Shelby County, Tennessee",4943,486,67820,69891,14898.962533589494342,13591805.297008432447910
230,14,0,48580.7142857,3,3.000000000000000,2,38579,37215,37346,200,1400000US47157021753,47,157,021753,217.53,Tract,0.785000000000000,22288594.0000000,197,1400000US47157021753,47157021753.000000000000000,"Census Tract 217.53, Shelby County, Tennessee",3157,515,67054,69681,19063.784737315283564,22288593.356222137808800
231,14,0,48580.7142857,3,3.000000000000000,2,38579,37215,37346,201,1400000US47157021900,47,157,021900,219,Tract,5.808000000000000,165847936.0000000,199,1400000US47157021900,47157021900.000000000000000,"Census Tract 219, Shelby County, Tennessee",5409,613,37763,42255,54461.821098786524090,161433183.388363957405090
232,14,0,48580.7142857,3,3.000000000000000,2,38579,37215,37346,207,1400000US47157022130,47,157,022130,221.30,Tract,1.900000000000000,55323612.0000000,207,1400000US47157022130,47157022130.000000000000000,"Census Tract 221.30, Shelby County, Tennessee",5916,702,45552,56675,16697.328547688222898,16053885.031231503933668
233,14,0,48580.7142857,3,3.000000000000000,2,38579,37215,37346,215,1400000US47157022600,47,157,022600,226,Tract,15.571000000000000,435961248.0000000,216,1400000US47157022600,47157022600.000000000000000,"Census Tract 226, Shelby County, Tennessee",4296,560,36589,50650,85702.274906765189371,376384622.364121913909912
234,14,0,48580.7142857,3,3.000000000000000,2,38579,37215,37346,216,1400000US47157980100,47,157,980100,9801,Tract,7.386000000000000,205706064.0000000,218,1400000US47157980100,47157980100.000000000000000,"Census Tract 9801, Shelby County, Tennessee",65,27,0,0,18076.077314071571891,14087198.396880155429244
235,14,0,48580.7142857,3,3.000000000000000,2,38579,37215,37346,221,1400000US47157011010,47,157,011010,110.10,Tract,1.092000000000000,30366530.0000000,98,1400000US47157011010,47157011010.000000000000000,"Census Tract 110.10, Shelby County, Tennessee",4394,546,35953,48615,18370.875396257910324,16805266.876758184283972
236,15,0,60354.3333333,3,3.000000000000000,1,46183,37156,53966,2,1400000US47157011800,47,157,011800,118,Tract,1.483000000000000,41451196.0000000,107,1400000US47157011800,47157011800.000000000000000,"Census Tract 118, Shelby County, Tennessee",5944,651,37241,48662,24724.295881045130955,32597494.122420031577349
237,15,0,60354.3333333,3,3.000000000000000,1,46183,37156,53966,40,1400000US47157008200,47,157,008200,82,Tract,0.960000000000000,26936146.0000000,68,1400000US47157008200,47157008200.000000000000000,"Census Tract 82, Shelby County, Tennessee",5298,519,22946,32991,18731.880908689236094,21618500.000788185745478
238,15,0,60354.3333333,3,3.000000000000000,1,46183,37156,53966,42,1400000US47157009400,47,157,009400,94,Tract,0.793000000000000,22117984.0000000,77,1400000US47157009400,47157009400.000000000000000,"Census Tract 94, Shelby County, Tennessee",3542,331,52443,65677,317.758289784688600,4349.210953927103219
239,15,0,60354.3333333,3,3.000000000000000,1,46183,37156,53966,45,1400000US47157010630,47,157,010630,106.30,Tract,0.695000000000000,19439600.0000000,93,1400000US47157010630,47157010630.000000000000000,"Census Tract 106.30, Shelby County, Tennessee",4315,647,22482,28996,18223.962525434068084,19439600.048211198300123
240,15,0,60354.3333333,3,3.000000000000000,1,46183,37156,53966,64,1400000US47157008000,47,157,008000,80,Tract,1.035000000000000,28841808.0000000,65,1400000US47157008000,47157008000.000000000000000,"Census Tract 80, Shelby County, Tennessee",5109,608,26813,37708,11263.617338490363181,5457175.440289604477584
241,15,0,60354.3333333,3,3.000000000000000,1,46183,37156,53966,73,1400000US47157009300,47,157,009300,93,Tract,1.239000000000000,34470916.0000000,76,1400000US47157009300,47157009300.000000000000000,"Census Tract 93, Shelby County, Tennessee",4174,534,50896,75751,14146.669517342781546,8902892.006167549639940
242,15,0,60354.3333333,3,3.000000000000000,1,46183,37156,53966,77,1400000US47157009700,47,157,009700,97,Tract,0.694000000000000,19138068.0000000,80,1400000US47157009700,47157009700.000000000000000,"Census Tract 97, Shelby County, Tennessee",2787,405,36731,51881,18078.566478848446422,16395457.450607534497976
243,15,0,60354.3333333,3,3.000000000000000,1,46183,37156,53966,85,1400000US47157010500,47,157,010500,105,Tract,1.772000000000000,49498016.0000000,90,1400000US47157010500,47157010500.000000000000000,"Census Tract 105, Shelby County, Tennessee",1686,358,26250,32277,32884.858222379218205,49327416.497748412191868
244,15,0,60354.3333333,3,3.000000000000000,1,46183,37156,53966,86,1400000US47157010610,47,157,010610,106.10,Tract,1.507000000000000,42149428.0000000,91,1400000US47157010610,47157010610.000000000000000,"Census Tract 106.10, Shelby County, Tennessee",6335,828,31534,36306,26885.472303024929715,42149429.677824348211288
245,15,0,60354.3333333,3,3.000000000000000,1,46183,37156,53966,87,1400000US47157010620,47,157,010620,106.20,Tract,0.529000000000000,14832534.0000000,92,1400000US47157010620,47157010620.000000000000000,"Census Tract 106.20, Shelby County, Tennessee",3568,467,27292,32744,16637.189369470877864,14832534.453451391309500
246,15,0,60354.3333333,3,3.000000000000000,1,46183,37156,53966,88,1400000US47157010710,47,157,010710,107.10,Tract,1.520000000000000,42416636.0000000,94,1400000US47157010710,47157010710.000000000000000,"Census Tract 107.10, Shelby County, Tennessee",4905,641,43672,51602,22987.174061391866417,31822616.661430839449167
247,15,0,60354.3333333,3,3.000000000000000,1,46183,37156,53966,89,1400000US47157010720,47,157,010720,107.20,Tract,0.536000000000000,15260899.0000000,95,1400000US47157010720,47157010720.000000000000000,"Census Tract 107.20, Shelby County, Tennessee",3891,433,26694,37653,7995.891523151291040,2575277.746693285182118
248,15,0,60354.3333333,3,3.000000000000000,1,46183,37156,53966,90,1400000US47157010810,47,157,010810,108.10,Tract,0.918000000000000,25567652.0000000,96,1400000US47157010810,47157010810.000000000000000,"Census Tract 108.10, Shelby County, Tennessee",6624,696,31541,46475,20823.566132277195720,25567651.173365641385317
249,15,0,60354.3333333,3,3.000000000000000,1,46183,37156,53966,91,1400000US47157010820,47,157,010820,108.20,Tract,0.869000000000000,24236170.0000000,97,1400000US47157010820,47157010820.000000000000000,"Census Tract 108.20, Shelby County, Tennessee",4240,475,39926,49459,17425.421579521564126,15923588.042849281802773
250,15,0,60354.3333333,3,3.000000000000000,1,46183,37156,53966,92,1400000US47157011020,47,157,011020,110.20,Tract,1.845000000000000,51733016.0000000,99,1400000US47157011020,47157011020.000000000000000,"Census Tract 110.20, Shelby County, Tennessee",1257,189,29405,40483,21461.416649023896753,28170302.149107277393341
251,15,0,60354.3333333,3,3.000000000000000,1,46183,37156,53966,193,1400000US47157021731,47,157,021731,217.31,Tract,1.163000000000000,32368352.0000000,188,1400000US47157021731,47157021731.000000000000000,"Census Tract 217.31, Shelby County, Tennessee",2940,346,36375,51052,18816.787801715363457,21362976.165355753153563
252,15,0,60354.3333333,3,3.000000000000000,1,46183,37156,53966,194,1400000US47157021732,47,157,021732,217.32,Tract,1.231000000000000,34267872.0000000,189,1400000US47157021732,47157021732.000000000000000,"Census Tract 217.32, Shelby County, Tennessee",6229,653,28421,41782,10313.917133447672313,4523909.635129934176803
253,15,0,60354.3333333,3,3.000000000000000,1,46183,37156,53966,215,1400000US47157022600,47,157,022600,226,Tract,15.571000000000000,435961248.0000000,216,1400000US47157022600,47157022600.000000000000000,"Census Tract 226, Shelby County, Tennessee",4296,560,36589,50650,38141.112878058571368,59576636.213330417871475
254,15,0,60354.3333333,3,3.000000000000000,1,46183,37156,53966,216,1400000US47157980100,47,157,980100,9801,Tract,7.386000000000000,205706064.0000000,218,1400000US47157980100,47157980100.000000000000000,"Census Tract 9801, Shelby County, Tennessee",65,27,0,0,35703.917662022227887,19188085.079228978604078
255,15,0,60354.3333333,3,3.000000000000000,1,46183,37156,53966,221,1400000US47157011010,47,157,011010,110.10,Tract,1.092000000000000,30366530.0000000,98,1400000US47157011010,47157011010.000000000000000,"Census Tract 110.10, Shelby County, Tennessee",4394,546,35953,48615,11730.446982005256359,5511809.546468539163470
256,16,0,23903.7142857,1,-1.000000000000000,2,7564,31891,25743,3,1400000US47157020222,47,157,020222,202.22,Tract,13.440000000000000,373894496.0000000,112,1400000US47157020222,47157020222.000000000000000,"Census Tract 202.22, Shelby County, Tennessee",3215,327,52106,57192,56405.915250514510262,173234746.692045360803604
257,16,0,23903.7142857,1,-1.000000000000000,2,7564,31891,25743,5,1400000US47157020523,47,157,020523,205.23,Tract,0.966000000000000,27101464.0000000,118,1400000US47157020523,47157020523.000000000000000,"Census Tract 205.23, Shelby County, Tennessee",3297,488,27574,35394,22308.816799232889025,27088584.953013144433498
258,16,0,23903.7142857,1,-1.000000000000000,2,7564,31891,25743,132,1400000US47157020221,47,157,020221,202.21,Tract,20.106000000000002,560252800.0000000,111,1400000US47157020221,47157020221.000000000000000,"Census Tract 202.21, Shelby County, Tennessee",2738,262,60046,77378,67918.312495483754901,295045196.030171155929565
259,16,0,23903.7142857,1,-1.000000000000000,2,7564,31891,25743,136,1400000US47157020521,47,157,020521,205.21,Tract,2.983000000000000,84043368.0000000,117,1400000US47157020521,47157020521.000000000000000,"Census Tract 205.21, Shelby County, Tennessee",3844,530,24336,30036,28010.514830471613095,36389225.634221501648426
260,16,0,23903.7142857,1,-1.000000000000000,2,7564,31891,25743,137,1400000US47157020524,47,157,020524,205.24,Tract,1.787000000000000,49974500.0000000,119,1400000US47157020524,47157020524.000000000000000,"Census Tract 205.24, Shelby County, Tennessee",4587,396,35022,46696,20010.392831404758908,10905748.217252366244793
261,16,0,23903.7142857,1,-1.000000000000000,2,7564,31891,25743,138,1400000US47157020531,47,157,020531,205.31,Tract,6.771000000000000,189637872.0000000,120,1400000US47157020531,47157020531.000000000000000,"Census Tract 205.31, Shelby County, Tennessee",5785,560,43393,50709,49086.742316120988107,141030411.473831117153168
262,16,0,23903.7142857,1,-1.000000000000000,2,7564,31891,25743,139,1400000US47157020532,47,157,020532,205.32,Tract,3.014000000000000,85482384.0000000,121,1400000US47157020532,47157020532.000000000000000,"Census Tract 205.32, Shelby County, Tennessee",5534,597,41604,48055,29868.457179347311467,51606416.718385055661201
263,16,0,23903.7142857,1,-1.000000000000000,2,7564,31891,25743,140,1400000US47157020541,47,157,020541,205.41,Tract,1.771000000000000,49432104.0000000,122,1400000US47157020541,47157020541.000000000000000,"Census Tract 205.41, Shelby County, Tennessee",6001,582,54951,66706,7463.436686197385825,2845459.627271021250635
264,17,0,6301.83333333,0,1.000000000000000,1,5307,5007,4613,3,1400000US47157020222,47,157,020222,202.22,Tract,13.440000000000000,373894496.0000000,112,1400000US47157020222,47157020222.000000000000000,"Census Tract 202.22, Shelby County, Tennessee",3215,327,52106,57192,39253.490778925566701,43776957.367874272167683
265,17,0,6301.83333333,0,1.000000000000000,1,5307,5007,4613,131,1400000US47157020210,47,157,020210,202.10,Tract,22.494000000000000,629388160.0000000,110,1400000US47157020210,47157020210.000000000000000,"Census Tract 202.10, Shelby County, Tennessee",5677,462,51863,57902,36140.352206120245683,63223883.082935623824596
266,17,0,6301.83333333,0,1.000000000000000,1,5307,5007,4613,132,1400000US47157020221,47,157,020221,202.21,Tract,20.106000000000002,560252800.0000000,111,1400000US47157020221,47157020221.000000000000000,"Census Tract 202.21, Shelby County, Tennessee",2738,262,60046,77378,43680.756714811177517,86663015.060325682163239
267,17,0,6301.83333333,0,1.000000000000000,1,5307,5007,4613,133,1400000US47157020300,47,157,020300,203,Tract,5.964000000000000,166616544.0000000,113,1400000US47157020300,47157020300.000000000000000,"Census Tract 203, Shelby County, Tennessee",5331,432,36795,50421,72247.061642568165553,149926090.668880194425583
268,17,0,6301.83333333,0,1.000000000000000,1,5307,5007,4613,134,1400000US47157020400,47,157,020400,204,Tract,5.087000000000000,142335424.0000000,114,1400000US47157020400,47157020400.000000000000000,"Census Tract 204, Shelby County, Tennessee",1329,173,65000,68163,41934.404745297950285,57406519.693585135042667
269,18,0,2802.66666667,0,0.000000000000000,1,2198,2595,2554,131,1400000US47157020210,47,157,020210,202.10,Tract,22.494000000000000,629388160.0000000,110,1400000US47157020210,47157020210.000000000000000,"Census Tract 202.10, Shelby County, Tennessee",5677,462,51863,57902,53333.813188051237375,107384436.925996527075768
270,18,0,2802.66666667,0,0.000000000000000,1,2198,2595,2554,133,1400000US47157020300,47,157,020300,203,Tract,5.964000000000000,166616544.0000000,113,1400000US47157020300,47157020300.000000000000000,"Census Tract 203, Shelby County, Tennessee",5331,432,36795,50421,17906.974217689356010,16690458.463081646710634
271,18,0,2802.66666667,0,0.000000000000000,1,2198,2595,2554,134,1400000US47157020400,47,157,020400,204,Tract,5.087000000000000,142335424.0000000,114,1400000US47157020400,47157020400.000000000000000,"Census Tract 204, Shelby County, Tennessee",1329,173,65000,68163,15557.426927600643467,10177670.580154292285442
272,19,0,1314.16666667,0,0.000000000000000,0,1156,902,933,131,1400000US47157020210,47,157,020210,202.10,Tract,22.494000000000000,629388160.0000000,110,1400000US47157020210,47157020210.000000000000000,"Census Tract 202.10, Shelby County, Tennessee",5677,462,51863,57902,58993.719840726567782,143014042.014524161815643
273,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,2,1400000US47157011800,47,157,011800,118,Tract,1.483000000000000,41451196.0000000,107,1400000US47157011800,47157011800.000000000000000,"Census Tract 118, Shelby County, Tennessee",5944,651,37241,48662,8503.197383510332656,3552027.052474858704954
274,20,0,69325.2857143,4,4.000000000000000,1,60650,31907,50260,13,1400000US47157021312,47,157,021312,213.12,Tract,0.532000000000000,14602244.0000000,162,1400000US47157021312,47157021312.000000000000000,"Census Tract 213.12, Shelby County, Tennessee",2155,203,59130,88939,19536.357941234407917,14602244.071365863084793
